"Gene symbol 1","Gene symbol 2","UniProt ID 1","UniProt ID 2","High temp. Remodeling Score","Amino acids Remodeling Score","Anaerobic Remodeling Score","Galactose Remodeling Score","Glucose Remodeling Score","Max growth rate Remodeling Score","Near-zero growth Remodeling Score","Stationary phase Remodeling Score","Xylose Remodeling Score"
"rnd","rna","P09155","P21338",0.863854887928462,0.508950579153014,0.615858215833657,0.592244447874299,0.297106694404486,0.504061169799515,1.12255003464834,0.945423318879592,0.771485517741506
"rnd","rnb","P09155","P30850",-1.07489169189182,-0.132640852725807,-0.417407113695762,-0.396425135974167,-0.0650531268598651,-0.300884084020652,-0.792706579529043,-1.28756949012415,-0.326595940924936
"rnd","rnc","P09155","P0A7Y0",-1.23550494662758,-0.333171312088909,-1.55671134016936,-1.40153527549189,-0.637743400844877,-0.562695148881719,-0.689297250360505,-0.594567712530563,0.176285727195544
"rnd","rne","P09155","P21513",0.370517407808565,0.0618804024568782,0.333144358540458,-0.21821608710959,0.220932447558392,0.387026349764611,0.605714228339633,0.176813535987004,0.528404241780439
"rnd","rng","P09155","P0A9J0",-0.45790852937707,0.318433289485894,0.316086601002732,0.17522138574914,0.457542136047116,0.276670592725647,0.0858616316528538,0.135209845118361,-1.02068030859454
"rnd","rnhA","P09155","P0A7Y4",-0.911859127623236,-0.481388013880886,-1.23766944412163,-0.280391078775977,-0.256759555669945,-0.32618032610031,-0.277973775995528,-0.460458845582298,0.150278656028521
"rne","rnb","P21513","P30850",0.0408515361079815,0.00716076096440044,0.301525138099098,0.0618076886519737,0.197930949086382,-0.00370186074420098,0.301942667412457,-0.0145518399050732,0.348536690585003
"rng","rnb","P0A9J0","P30850",-0.452091019985829,-0.145447333706967,-0.098162380629538,-0.702123744493568,-0.338092161331162,-0.0145353208986205,-0.330354898290967,0.160623942191503,0.0469091167972155
"rng","rne","P0A9J0","P21513",-0.246850915603625,-0.553685114989999,-0.0659002725060289,-0.533519954097278,0.133579047467027,-0.0352113282870595,0.0814431039478948,0.0339308044034169,-0.186792431641635
"rng","rob","P0A9J0","P0ACI0",-0.547166733634736,-0.389625931896772,-0.246071907759612,-0.243081391567554,-0.44483992275967,-0.370258571553769,0.291091705229537,0.0698092458427162,-0.119484412536277
"rnhA","rng","P0A7Y4","P0A9J0",0.0105659248133382,0.102017243918335,-0.361569751283659,0.174660161687788,0.294502272088779,-0.334060910971102,-0.108624717861243,-0.115803002929178,-0.223285008220646
"rnhA","rnk","P0A7Y4","P0AFW4",-0.358559340137734,-0.2051887667253,-0.727515844212083,-0.68610864072628,-0.697065188774117,-0.00568361063395884,-0.688332446002972,-0.797245709705188,-0.127177118608042
"rnk","rnr","P0AFW4","P21499",-1.57484854863848,-0.183935913203973,-1.29246634171395,-0.792760518108422,-1.34085932953182,-0.105653633552815,-1.07918450574201,-1.86860213061893,-0.0306934256172813
"rnk","rnt","P0AFW4","P30014",-1.0778194019431,-0.824409069593235,-0.286353211483327,-0.434445178904817,-1.06428319621457,0.124762062781135,-0.773858850099076,-1.23335775375032,-0.13166246625164
"rnpA","rnk","P0A7Y8","P0AFW4",-0.608575786067429,-0.933732306885419,-1.40854352944832,-0.479740481288733,-0.548835875928356,-0.252087415552088,-1.55262767814368,-2.02732760193137,0.111600547323704
"rnpA","rnr","P0A7Y8","P21499",1.52521788267265,-0.251323646225556,0.24903740159243,0.730791871203113,0.74755093423749,0.311330602137034,-0.116970326166721,0.622874673198915,1.35662723980478
"rnpA","rnt","P0A7Y8","P30014",0.519840485212419,0.20935802290912,-0.564270273001512,0.160212629424591,0.123104069971734,-0.0745977385959999,-0.837103160057917,-0.345138382182478,0.605837788227288
"rnr","rne","P21499","P21513",-0.801330099535229,-0.339196444450852,0.284927034729502,-0.377573291403472,0.453294542041449,0.33821223281125,-0.0853030298294399,-0.210508656421792,0.319563812279282
"rnr","rnt","P21499","P30014",-0.0738858110298384,-0.0673984585575003,0.00291645451181299,0.85169846033132,0.334421494838553,-0.0236249984869998,1.24709476518053,-0.0582107470598139,0.132201950437715
"rob","rnr","P0ACI0","P21499",-0.140382163199707,0.00912753711716335,0.000436186760629065,-0.383767977075501,-0.117133609349533,-0.116322718753996,0.129290694388459,-0.357366473635874,0.0737964989721941
"rob","rnt","P0ACI0","P30014",-0.101634734607247,-0.118931024098713,0.456105675006587,0.29216216778396,0.128863030243081,0.0737490718300198,1.31008188445869,0.255998322413182,0.129848622117575
"rob","rodZ","P0ACI0","P27434",-0.218747763267784,-0.10915215347987,0.0738692086435973,0.184223231158362,0.877569195378971,0.10594201016577,0.07390675343012,0.174876397074711,0.248573647620002
"rob","rof","P0ACI0","P0AFW8",-1.12600195100686,-1.04807809387283,-0.686654255001205,-0.0255956972793211,0.132220870291487,-0.918422505546391,-1.87099844463533,-0.942917297162478,-0.563906875115384
"rob","rpe","P0ACI0","P0AG07",-0.0441501587980703,-0.782151491845832,-1.81452308658082,-0.00678662863366009,0.326407936511818,-0.865810918884195,-1.19139811955815,-0.650501934722786,-0.485939826536307
"rof","rnr","P0AFW8","P21499",-0.78703639014443,-0.330083906818758,0.451167935143288,-0.573728492652347,-0.149775082027214,0.221362875046228,-0.116421981667311,-0.325221729487799,-0.251852390349731
"rof","rnt","P0AFW8","P30014",-0.355733998958272,-0.61722180024564,0.552071757439519,0.507543755424202,0.527119706420053,-0.200954252172698,0.476435546494362,0.21512089584493,0.0374470836318871
"rof","rodZ","P0AFW8","P27434",0.0580614254765717,-0.541136555666948,-0.237054659004473,-0.733746531340857,-1.04790670764885,-0.324017116139157,-0.623467697460873,-0.061457797490422,-0.364846908803306
"rof","rpe","P0AFW8","P0AG07",-0.558800403503902,-0.551116641077729,-0.216162570950776,-0.302481715113454,-0.749727556909091,-0.151654467861779,-0.52768509336407,-0.33092861670538,-0.482924865971118
"rpe","rph","P0AG07","P0CG19",-0.0687616549828487,-0.461371173992166,-0.466754843560946,-0.492744544555879,-0.689159014614317,-0.631975198166784,-1.04420982304121,-1.23320073634282,-0.838742085491117
"rpiA","rodZ","P0A7Z0","P27434",-0.522834273961559,-0.592039618953415,-0.915076794268589,-0.82923868020185,-0.867583083559393,-0.306290359945223,-1.09165890949161,-0.925869144111105,-0.481967364811996
"rpiA","rpe","P0A7Z0","P0AG07",0.433878515033066,0.255311515288714,0.357135920172654,0.0621717845866481,0.427970193604337,0.4350207308132,0.378786751061514,0.331505450310117,0.478772039682888
"rpiA","rph","P0A7Z0","P0CG19",-0.60479875507088,-0.288706964045738,-0.895274678990671,-0.654385888603431,-0.347127663967216,-0.253754669032541,-1.04926523982389,-1.58016218168636,-0.132826355161984
"rpiA","rpiB","P0A7Z0","P37351",-0.54316892786408,-0.596613148966328,-1.15107252830036,-0.306289152449166,0.182775337965107,-0.68013065874138,-1.10339634588867,-1.05769316897567,-0.178059006704449
"rpiA","rpiR","P0A7Z0","P0ACS7",-0.290721601370861,0.440092292122835,0.140461015699248,-0.423092822132859,1.12213033334046,0.486600898853865,-0.540305002252027,-0.500064651553342,0.369515784605936
"rpiR","rph","P0ACS7","P0CG19",0.596453693060667,-0.951222297206201,0.394746394221627,0.251050911677828,0.683839494224549,0.129569737618383,0.234066185718539,0.428318895670485,-0.524339157518721
"rpiR","rplB","P0ACS7","P60422",0.347336933119726,0.474505308438367,0.778367072768822,-0.355680999599268,0.881925318076895,0.619038531753832,0.134324066468384,0.177499240320214,0.210354643202376
"rplA","rne","P0A7L0","P21513",0.328698495542619,0.294561423931999,0.352101970698052,0.239104595198643,0.912665370644618,0.428463978191004,0.326397268716189,0.170518387077149,0.167414078866818
"rplA","rpiR","P0A7L0","P0ACS7",0.336413709879423,0.580177227323957,0.402026183562665,-0.177681289536942,1.34958128628092,0.429266185941075,-0.120568714698914,0.0325536346875999,0.334651085489435
"rplA","rplB","P0A7L0","P60422",0.0491712501960926,-0.00176665383676333,-0.137633834731475,-0.0926209167902083,1.21011471010354,-0.223991816353768,0.0300270212532849,-0.0237515735156428,-0.117354423601065
"rplA","rplC","P0A7L0","P60438",-0.628246258119572,-0.518464464170686,-0.347257441227394,-0.815971881687613,0.197036894669541,0.000359282435069774,-0.235035344257047,-0.106658385387358,-0.644046667453526
"rplA","rplD","P0A7L0","P60723",-0.530948611076243,-0.564669737935645,-0.525172458787842,-0.72448575626982,0.718525307841729,-0.592681704668168,-0.277026618894759,-0.404978909961299,-0.577072422359189
"rplA","rplE","P0A7L0","P62399",-0.000261950910921627,-0.312142773532934,0.125858485237186,-0.0273587842481402,0.461987767964724,0.061596472404597,0.0803101448971582,-0.0227771688788203,-0.416878336574159
"rplA","rplF","P0A7L0","P0AG55",-0.621053090092777,-0.359145524212465,0.207226325640985,-0.629660971496124,0.546179030480943,0.0956283180294457,-0.424905668291272,-0.258729944349311,-0.0441386131152595
"rplA","rplI","P0A7L0","P0A7R1",-0.994497439237044,-0.366407072970709,-0.484460825870957,-0.989727695253097,0.218086356204684,-0.223931398903437,-0.100547769678679,-0.539164667838127,-0.244565904076342
"rplA","rplM","P0A7L0","P0AA10",-0.0251372078237191,0.00428594284024042,-0.270935879067673,-0.182188597020887,1.14672169520472,-0.0415916639097018,0.0966239100287378,0.0456787835407937,-0.178021858597144
"rplA","rplN","P0A7L0","P0ADY3",-0.337363534964699,0.0371865802458726,-0.502926378588537,-0.744235137548062,0.564107441979466,0.333899073988017,-0.166181915423434,0.27097302496537,-0.27886566478548
"rplA","rplP","P0A7L0","P0ADY7",0.441221561195508,0.0157997246797956,0.850950313541007,0.0848096005026677,1.51067675308018,-0.168696093560594,0.741932245381026,0.43540244703085,1.00568539611522
"rplA","rplQ","P0A7L0","P0AG44",0.173409191102794,-0.701543697785755,0.166913358778978,-1.97093360908197,0.465110932686676,-0.616606962330568,-0.331295139719161,-0.773209719768753,-0.280359180409776
"rplA","rplR","P0A7L0","P0C018",-0.0824073033698975,0.0837239181291767,0.402469758986073,-0.0613935221869499,0.714004982373571,0.192501329902108,0.394898148528137,-0.0723847120171865,-0.0286156348767421
"rplA","rplT","P0A7L0","P0A7L3",-1.52426971701126,-0.719430795917301,-1.70118887437091,-1.64407309651745,-0.666360268287709,-1.3086403911216,-1.24386445771667,-1.09843449044164,-1.10195415235177
"rplA","rplU","P0A7L0","P0AG48",-0.399691596487348,-0.202865063044764,-0.3542281554855,-0.201522095122729,0.55002512676562,-0.00750737772021992,-0.145466879930317,0.062395987312162,0.0711718820764267
"rplA","rplV","P0A7L0","P61175",0.779489246800475,1.0203498555934,-0.0805062339849423,-0.478777699920813,1.29746793144505,1.33050319106766,0.134427024316221,0.658655454607243,0.415634030926798
"rplA","rplW","P0A7L0","P0ADZ0",-0.0417474202432986,-0.364987559722392,-0.403489170546879,-0.686002461309091,0.726755160433757,-0.52418210666958,0.145222275201314,-0.0318376600771622,-0.522055417214819
"rplA","rplX","P0A7L0","P60624",0.187970753889672,0.156425063813485,-0.949117463790021,-0.579700773265985,0.172978827805789,-0.00436140014814601,-0.722151753428989,-0.29812440167512,-0.379422947111506
"rplA","rplY","P0A7L0","P68919",0.220489507856263,-0.374789436127122,0.155055750668892,-0.465229505435941,1.06596369081548,-0.119426608310992,0.797977741964731,-0.327364663260531,0.240857974052807
"rplA","rpmA","P0A7L0","P0A7L8",0.332773186334778,-0.319519996355029,0.392182622001211,0.706786640969284,1.21053989929611,-0.125987014925541,0.615506744124801,-0.137033476451134,0.148726832056241
"rplA","rpmB","P0A7L0","P0A7M2",0.275169967510636,-0.000555945944754832,0.484822510703232,-0.272822480757726,1.79311972551542,-0.0241540079505769,0.80833067047075,-0.223183685135647,1.00109322553914
"rplA","rpmC","P0A7L0","P0A7M6",-0.0654278868016447,-0.473576359033274,0.517935065436327,1.48357561757871,1.05552722415838,0.522235842966205,0.523984659789098,0.072018150317819,0.15284431506378
"rplA","rpmD","P0A7L0","P0AG51",0.748919265485443,0.321504668485894,0.0744176794136776,0.592211639875264,0.862950516189863,0.0722917782298291,0.383778992174001,0.069238243212983,0.55624642344079
"rplA","rpmE","P0A7L0","P0A7M9",0.0656844239136496,0.0353994300943365,0.139875808389531,0.14076057305355,1.88804681315392,0.00827444019818868,0.632718748115257,-0.0212091948331392,0.20032987103818
"rplA","rpmF","P0A7L0","P0A7N4",0.891304013667622,0.715519673867191,1.28936435882331,0.554894996020951,0.754681112507576,0.356157516632719,0.818876506987757,-0.0388977636851596,0.871657182232148
"rplA","rpmG","P0A7L0","P0A7N9",-0.529661069284349,-0.570532815390028,0.268890851377352,-0.72569912411651,0.459608441705052,0.540132634192778,0.524702063372162,0.109188900166293,-0.227839133132399
"rplA","rpmI","P0A7L0","P0A7Q1",1.40789042653865,0.530287995636292,0.529133786761159,0.109411623615526,0.744425606750597,0.428902369316859,0.279722813194249,0.5310079161062,0.650703073280591
"rplA","rpmJ","P0A7L0","P0A7Q6",0.304912700321703,-0.0149289042213818,0.586786956645953,-0.49880836490086,0.973600643867185,1.00013864703579,0.75520001027637,0.0108300639106718,0.354775628328424
"rplB","rplC","P60422","P60438",-0.859934356954487,-0.350851367880675,-0.604346104312564,-0.817484556103893,-0.131256473568369,-0.265245472623056,-0.901513238621293,-0.245271908125315,-0.533052228244573
"rplB","rplD","P60422","P60723",-0.298083564624915,-0.319262437388354,0.0598732381568539,-0.505140008533907,0.0950001427840963,-0.152360095513671,0.131598206797962,-0.0917580304413885,-0.285279246521176
"rplB","rplE","P60422","P62399",-0.557195723028066,-0.147138555702862,0.0851985681944767,0.0785853021582854,0.0256623302570971,-0.180922233959284,-0.0664703743400243,-0.230827982238851,-0.444979476816061
"rplB","rplV","P60422","P61175",-0.00300912846186674,0.674229555216394,-0.241185731724005,-1.03388146052555,0.283616780235679,1.05094745962506,-0.697609000645668,0.246780386801199,0.180890385516468
"rplB","rplX","P60422","P60624",1.02267955007631,0.812927328598747,-0.450885363383873,-0.483766714958942,0.591749852080325,0.524722856105201,-0.850184787686221,-0.103666480150145,-0.0697487194430759
"rplB","rplY","P60422","P68919",-1.29603213135134,-0.972192050162863,-0.97208470246828,-1.61060005277238,-0.216112664287289,-0.773906696273863,-0.411098617867437,-1.17612482331669,-0.220777048848377
"rplC","rplD","P60438","P60723",-0.812595038341415,-0.655747277093195,-0.944759670731737,-0.733695410503231,0.0488909198589158,-0.496072985342939,-0.397120770678802,0.110414968572731,-0.671217855058583
"rplC","rplE","P60438","P62399",-0.579505228083214,-0.389603402589432,0.209684230163188,-0.195670347850441,0.0573638412238637,0.0320747190947086,-0.0555501290194742,0.150204171064918,-0.472312114560112
"rplC","rplV","P60438","P61175",1.17449085830865,0.774127954374827,-0.111092452241262,-0.249049895043941,0.887989907435651,0.933624886014699,-0.0658988284936957,0.614658601446522,0.505525689039517
"rplC","rplX","P60438","P60624",0.267033616977988,0.0318516887858606,-1.45763282344389,-1.13085433770503,-0.0122611467786097,-0.591601056622771,-1.55685276629597,-0.199831105356507,-0.520992380068447
"rplC","rplY","P60438","P68919",-0.276961060913233,-0.550116954134769,0.0306148090463432,-0.612213846040844,0.584355363667307,-0.531686755448312,0.658844554248214,-0.245719894559365,0.339524074116097
"rplD","rplE","P60723","P62399",-1.0227838368966,-0.5270268350687,-0.383627402930164,-0.564351920932653,0.0997192546816879,-0.807234420399293,-0.737146491435672,-0.659392219558345,-0.679089652473705
"rplD","rplV","P60723","P61175",-0.497461188408015,-0.127021427122199,-0.92945386374629,-1.25089424521928,0.290341227100632,0.571715175316701,-0.453372694816376,0.0657379527186009,-0.268161829266905
"rplD","rplY","P60723","P68919",-1.56892731523042,-1.49884869368074,-1.34268354150088,-1.91618392505632,-0.037081868555766,-1.10881677349729,-0.786022623676842,-1.17235507569359,-0.712262643865202
"rplE","rplY","P62399","P68919",-0.504619348376544,-0.577677347363874,0.243316317977281,-0.214871810748539,0.181398604424584,-0.160390077130886,0.771228700481026,-0.516130000361115,-0.0176695287545265
"rplF","rplB","P0AG55","P60422",-1.42073936748863,-0.56612677908979,-1.122654163889,-1.22034076798511,-0.184958063419081,-0.627746560091801,-1.40022761109341,-1.13626568186754,-0.493883855865514
"rplF","rplC","P0AG55","P60438",-1.12686527508338,-0.653970278554237,-0.139891161196762,-0.998352259562504,0.00850472659447443,-0.188939569270217,-0.454827782712057,-1.26826400242564,-0.481240750783478
"rplF","rplD","P0AG55","P60723",-1.69928268794419,-0.876594761026574,-0.409891297173352,-1.35860324335363,0.0576568460278948,-0.637259076018565,-0.870607724864734,-1.11544140124221,-0.909581713117361
"rplF","rplE","P0AG55","P62399",-0.928836587293326,-0.648451219958033,-0.0407368957529808,-0.252091663644024,-0.22986644838018,0.0479455296790325,-0.272074775449993,-0.478129504615777,-0.222298028622695
"rplF","rplR","P0AG55","P0C018",-1.06608454798095,-0.479445072277545,-0.328638134791837,-0.906940600178102,-0.181854496723995,-0.52844129930201,-0.260343901600681,-0.719541832177077,-0.227717330554505
"rplF","rplV","P0AG55","P61175",1.52889164457169,1.65366747880631,1.23869330799566,0.226120594413923,1.49361057462463,0.942006336159393,0.682790552369275,0.433475035138466,1.67783920977737
"rplF","rplX","P0AG55","P60624",0.437761910296132,-0.127523225315456,-0.0261247602911007,-0.689308374177611,0.427357821872943,0.100288447780344,-0.507275421323121,-0.548546111359375,0.077948064828611
"rplF","rplY","P0AG55","P68919",0.564906901159245,0.595739704488604,1.04369342523589,0.242412896452938,0.586064738956219,1.02404130174039,0.78353929995007,0.495652180097207,0.779018051563014
"rplI","rplB","P0A7R1","P60422",-1.35947391606876,-0.51630390814732,-1.01620802725868,-1.41701829181642,-0.366040251020501,-0.644413702799799,-0.751524734636457,-0.858287010939126,-0.506453387603723
"rplI","rplC","P0A7R1","P60438",-1.03069919771177,-0.501575698920802,-0.756475818306444,-1.13684267168626,-0.0957356499452582,-0.52100530275142,-0.11980766987718,-0.367694669496879,-0.183171553655268
"rplI","rplD","P0A7R1","P60723",-1.36459359857028,-0.763132400229691,-1.00869479275683,-1.39874659642542,-0.179439389005279,-0.728806846451677,-0.339752876003222,-0.624786024772111,-0.598422896380638
"rplI","rplE","P0A7R1","P62399",-0.799073349452991,-0.367973399903222,-0.126535656049414,-0.321812598209952,-0.158644045483341,-0.0656544103215682,0.274816958853101,-0.366422131929552,-0.275013213001432
"rplI","rplF","P0A7R1","P0AG55",-0.444309501115026,-0.0161735991683121,-0.0351179966113437,-0.180354727142824,0.104516253123654,0.344400081591842,0.00519362560121905,0.100347245415941,0.247761741553585
"rplI","rplM","P0A7R1","P0AA10",-0.764444181845619,-0.539199357823149,-0.491181948092028,-0.901032751703589,-0.555487972966106,-0.483187510469282,0.325041697783959,-0.483310321987372,-0.0973022811786892
"rplI","rplN","P0A7R1","P0ADY3",-1.13959098561131,-0.338605155010746,-1.05567941067817,-1.70935361745733,-0.0732813420923056,-0.743132964954392,-0.456351865733092,-0.455906334062158,-0.379540790159371
"rplI","rplP","P0A7R1","P0ADY7",-0.436666613229268,-0.40275221751709,0.0602890974092649,-1.07057664424825,-0.01314504903393,-0.230468322493032,-0.0693276157034086,-0.195742785736056,0.166826431306589
"rplI","rplQ","P0A7R1","P0AG44",-0.753786746407151,-0.885179155332835,-0.262550450027387,-3.05326173569252,-0.767287680090584,-0.901113917258052,-1.21126787922629,-1.33786206644024,-0.705690845302022
"rplI","rplR","P0A7R1","P0C018",-0.839110165300408,-0.304132964245835,-0.455372233747928,-0.72550696717099,-0.161723767540577,-0.557113627854537,0.236845712557886,-0.5834313037627,0.0537432188052684
"rplI","rplU","P0A7R1","P0AG48",-1.06891089868201,-0.812657988884813,-0.697048641670052,-0.434739786630205,-0.0229256906250568,-0.642100906815816,-0.0464533278687387,-0.395697417077816,0.0973293974998861
"rplI","rplV","P0A7R1","P61175",1.18226499460033,1.09197958059501,0.371668346062764,-0.331297902950462,1.29985369730481,0.67672435734425,0.705018416757116,0.607017166521798,1.32988629570585
"rplI","rplW","P0A7R1","P0ADZ0",-0.846085984462716,-0.494552224389493,-1.35593125655664,-1.90189051402037,-0.325025632237044,-1.38693755334049,-0.712914081387906,-0.581287856506224,-0.625060086863835
"rplI","rplX","P0A7R1","P60624",0.104341620566196,-0.0263439783107891,-1.00385525896119,-1.48165141794182,0.277135401743893,-0.492314578635231,-0.539336180457247,-0.656809108311883,0.0118686699306435
"rplI","rplY","P0A7R1","P68919",0.447729961178025,0.481102501518223,0.632123351503968,0.107036650440002,0.547681472052592,0.410815143380785,0.981489434003416,0.452762622876507,0.740371022457402
"rplI","rpmD","P0A7R1","P0AG51",0.334309740682954,-0.179726511131048,0.195712274594187,0.568030914220032,0.0372838398129574,-0.670999532986722,0.0191199378141076,-0.85953225649333,0.0806958883064877
"rplJ","rplA","P0A7J3","P0A7L0",-0.369786686963449,-0.732323406638824,-0.292397948256638,-0.0413454069344703,0.215486870413561,0.0810865419350386,-0.576159579983598,-0.797388046265946,-0.259040412818257
"rplJ","rplB","P0A7J3","P60422",-0.674976433686815,-0.560256579529995,-0.152791484402838,-0.302723000558153,-0.131299228750942,-0.0639521602053068,-0.469188610116936,-0.683638299006616,-0.351544529249785
"rplJ","rplC","P0A7J3","P60438",0.0536388868938376,-0.354672717983988,0.482694590643297,0.250645197483887,0.000175745509989333,0.0623682335644409,0.194264393858124,-0.519190100470352,0.041788364760075
"rplJ","rplD","P0A7J3","P60723",-1.15555882345741,-1.11400360081025,-0.152339862584553,-0.482412135458487,-0.177483997076565,-0.265415384466402,-0.231843495926284,-0.667422350108396,-0.990799961532273
"rplJ","rplE","P0A7J3","P62399",0.309102192773389,-0.0978457676375404,0.900663657088058,0.278968741067339,0.244976096068408,0.898518447640538,0.63719472799526,0.124595903307664,0.245483081676473
"rplJ","rplF","P0A7J3","P0AG55",-0.0631807743950352,-0.00155447949789811,0.35302403781825,0.328792924909331,0.0925862972153013,0.0361632188321057,-0.351739137682044,-0.568991028819944,0.103612660063149
"rplJ","rplI","P0A7J3","P0A7R1",0.154606506839166,0.26964833886443,0.443360440479524,0.644447666261128,0.255474958278814,0.411433336284426,-0.183263882160551,0.0479719716703464,0.176677886203452
"rplJ","rplK","P0A7J3","P0A7J7",0.209494024203481,0.640801104396392,1.08190902597457,0.885810467499185,1.25681574329614,0.978650051937979,0.848449728688057,0.18059510746489,0.522845406314847
"rplJ","rplL","P0A7J3","P0A7K2",0.728018629879193,0.155804207396019,-0.181435478805862,0.229230130565891,0.553211792427001,-0.463098116554608,0.210823888869465,-0.544258471656899,-0.14928534114513
"rplJ","rplM","P0A7J3","P0AA10",-0.678454118450609,-0.565907295637244,-0.231281846504902,-0.00456167184795597,-0.303180959881184,-0.26986451114757,-0.133107521455905,-0.662572044790089,0.0714198601050802
"rplJ","rplN","P0A7J3","P0ADY3",-0.586992136047673,-0.283055953755652,-0.105105130865555,-0.340691078897024,-0.0678027223022654,0.283600306083021,-0.152617122523534,0.166080102537585,-0.291387239903056
"rplJ","rplP","P0A7J3","P0ADY7",-0.830391378387302,-0.36165787774589,0.608258468653203,0.40978247784124,0.393678783403052,0.0796265015488979,0.229412436143559,0.248906758564782,0.372722367105493
"rplJ","rplQ","P0A7J3","P0AG44",-0.701682303284388,-1.12011943436407,-0.216267042999536,-1.87958262964955,-0.565513565665153,-0.659536526160281,-0.838578995274249,-1.21118807760754,-0.750980628829598
"rplJ","rplR","P0A7J3","P0C018",0.18284949249299,-0.150038316426399,0.59127979267898,0.387087703556554,0.24616857890734,0.0250742693000219,0.335615442147154,-0.38822697031436,0.348270612878488
"rplJ","rplS","P0A7J3","P0A7K6",-0.541227752763144,-0.879219729284465,-0.232047335719026,-0.481044759474369,-0.82736831635889,-0.375696461723124,-0.237028147618903,-0.617581380476351,-0.930711248893016
"rplJ","rplT","P0A7J3","P0A7L3",-1.62563138783942,-1.33923347289624,-1.41609251893911,-1.37290148455349,-1.22823136579322,-1.02737464023589,-1.45647111274038,-1.62264264413169,-0.921583068459358
"rplJ","rplU","P0A7J3","P0AG48",-0.222694538131727,-0.550671655899629,0.241756375509187,0.18656073225383,0.0557054251977982,0.0596739758302556,-0.00853279112823468,-0.645136587099397,0.294555163794498
"rplJ","rplV","P0A7J3","P61175",1.13942446212895,1.24647438137956,1.10412648858284,0.889694778429656,1.29687482188261,1.5020632048155,0.800963336543248,0.733732159796729,1.50068269514588
"rplJ","rplW","P0A7J3","P0ADZ0",-0.750334359878243,-0.936778760351742,-0.508361952735727,-0.791777865649037,-0.313351276390102,-0.757768857075521,-0.322960579821839,-0.537355669200147,-0.947795384198972
"rplJ","rplX","P0A7J3","P60624",-0.198132295975425,-0.338032128562373,-1.1743894202594,-0.696911227559102,-0.31583824629222,-0.764880797164237,-1.25689047642133,-0.708056491000931,-0.30252552936782
"rplJ","rplY","P0A7J3","P68919",0.458709658232449,0.228708024935049,1.08507390771808,0.639233191865098,0.486179688006597,0.731925534055383,0.932261291868531,0.298197377997659,0.457979475517853
"rplJ","rpmA","P0A7J3","P0A7L8",-0.239356231289171,-0.186270062355957,0.22281710482542,0.223855807985019,0.068171913016331,0.164895315907594,0.029424614710805,-0.490934248924596,-0.190346917004077
"rplJ","rpmB","P0A7J3","P0A7M2",-0.193825164042413,0.0965719460727006,-0.0141044817324605,0.354302544952702,0.104281616790148,-0.0795637920342949,0.364879290671865,0.0514093707327905,0.630655521626281
"rplJ","rpmC","P0A7J3","P0A7M6",-0.127218689287695,-0.303867992090561,0.563564188483966,1.6572864458625,0.138168976422768,0.18387789014093,0.288047527158918,-0.118693125080327,-0.131988224404224
"rplJ","rpmD","P0A7J3","P0AG51",-0.0447124235721907,-0.272949626058733,-0.184634126809294,-0.13314096987634,-0.0960557008880775,0.0309179434266977,-0.294956940401604,0.0310120829662499,-0.0426110103060209
"rplJ","rpmE","P0A7J3","P0A7M9",-0.319264326038218,-0.141352678034462,0.552368104588153,0.393272461188845,0.514443563440731,0.433405376588364,0.365520240988764,-0.115534646886859,0.0985530346943273
"rplJ","rpmF","P0A7J3","P0A7N4",-0.171985209325706,0.170282540553562,1.4426567532325,0.165664789796457,-0.285042923091774,0.836992682481697,0.826571502814182,0.313174196512766,0.72692001578089
"rplJ","rpmG","P0A7J3","P0A7N9",-0.454869287484025,-0.0863620298831052,0.363215726000472,0.0161516803658242,0.57953887541074,0.550849281631877,0.238879151816464,0.00783838556781258,0.0515900587787377
"rplJ","rpmI","P0A7J3","P0A7Q1",0.143472596050194,0.0780902985346876,-0.293179257183795,-0.465126269357421,-0.113263674437919,-0.371315455028419,-0.599838925203478,-0.197930262531018,0.0666600445009197
"rplJ","rpmJ","P0A7J3","P0A7Q6",-0.489502384695461,-0.538655843351482,-0.108274232127377,-0.222646886697765,0.193638675347097,0.388725982675015,-0.222081939311493,-0.475057132166873,-0.455201993860061
"rplK","rplA","P0A7J7","P0A7L0",-0.61505640537111,-0.123149872742291,0.133817126778505,-0.121017608972896,0.294218047884596,0.143948523758933,-0.0789940538259446,-0.464345722498513,-0.398532205228977
"rplK","rplB","P0A7J7","P60422",-1.04457031450529,0.0622225624405713,0.12686796909323,-0.448127036673609,0.113304433385375,0.0902981263166062,-0.15083729027443,-0.786695439519931,-0.480445270646857
"rplK","rplC","P0A7J7","P60438",0.00916819642845024,0.190886733186338,0.673103651330773,0.502562517855943,0.822227469864387,0.195348646568177,0.683806243215881,-0.788889149106065,0.0373688495163957
"rplK","rplD","P0A7J7","P60723",-1.32613325729463,-0.336501991464585,-0.683134453111724,-0.708967100738491,0.272142942739204,-0.399957082084366,-0.379464507927077,-0.703470111728813,-0.776136006557708
"rplK","rplE","P0A7J7","P62399",-0.55128954627049,-0.0340933802864132,0.0889620609773751,-0.113253885773748,0.418072515854248,0.18827763175655,-0.128239615792455,-0.226925199255406,-0.207240679430811
